_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
6548,6548,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 04:00,4.5
6549,6549,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 05:00,1
6550,6550,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 06:00,2.5
6551,6551,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 07:00,1.5
6552,6552,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 08:00,3
6553,6553,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 09:00,3
6554,6554,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 10:00,0.5
6555,6555,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 11:00,0.5
6556,6556,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 12:00,5.5
6557,6557,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 13:00,1
6558,6558,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 14:00,13
6559,6559,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 15:00,15
6560,6560,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 16:00,13
6561,6561,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 17:00,13
6562,6562,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 18:00,34
6563,6563,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 19:00,5.5
6564,6564,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 20:00,5.5
6565,6565,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 21:00,5.5
6566,6566,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,13-07-2023 22:00,2.5
6567,6567,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,14-07-2023 00:00,1
6568,6568,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,14-07-2023 12:00,1
6569,6569,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,15-07-2023 20:00,0.5
6570,6570,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,15-07-2023 21:00,3.5
6571,6571,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,15-07-2023 22:00,6
6572,6572,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,15-07-2023 23:00,0.5
6573,6573,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 04:00,7
6574,6574,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 05:00,8.5
6575,6575,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 06:00,20.5
6576,6576,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 07:00,6
6577,6577,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 10:00,0.5
6578,6578,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 12:00,1.5
6579,6579,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 13:00,3
6580,6580,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 14:00,5.5
6581,6581,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,16-07-2023 15:00,2
6582,6582,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,17-07-2023 02:00,6
6583,6583,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-07-2023 14:00,13
6584,6584,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-07-2023 15:00,130.5
6585,6585,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,22-07-2023 16:00,2
6586,6586,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 01:00,6.5
6587,6587,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 02:00,40.5
6588,6588,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 03:00,11
6589,6589,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 04:00,21
6590,6590,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 05:00,5.5
6591,6591,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 06:00,0.5
6592,6592,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 14:00,45.5
6593,6593,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 15:00,8
6594,6594,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 16:00,2.5
6595,6595,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 20:00,0.5
6596,6596,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 21:00,5
6597,6597,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,23-07-2023 22:00,1
6598,6598,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 00:00,11
6599,6599,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 01:00,15
6600,6600,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 02:00,1
6601,6601,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 04:00,10.5
6602,6602,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 05:00,1
6603,6603,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 06:00,2.5
6604,6604,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 07:00,0.5
6605,6605,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 16:00,0.5
6606,6606,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 20:00,0.5
6607,6607,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,24-07-2023 22:00,0.5
6608,6608,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-07-2023 00:00,1
6609,6609,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-07-2023 01:00,0.5
6610,6610,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-07-2023 19:00,0.5
6611,6611,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-07-2023 21:00,1
6612,6612,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,25-07-2023 22:00,1
6613,6613,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 00:00,4.5
6614,6614,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 02:00,0.5
6615,6615,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 03:00,1.5
6616,6616,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 04:00,0.5
6617,6617,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 05:00,1.5
6618,6618,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 06:00,1.5
6619,6619,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 18:00,0.5
6620,6620,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 19:00,0.5
6621,6621,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 20:00,0.5
6622,6622,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 21:00,1
6623,6623,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 22:00,0.5
6624,6624,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,26-07-2023 23:00,0.5
6625,6625,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 09:00,2.5
6626,6626,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 10:00,2.5
6627,6627,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 11:00,12.5
6628,6628,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 13:00,0.5
6629,6629,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 14:00,4.5
6630,6630,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 15:00,15.5
6631,6631,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 16:00,21
6632,6632,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 17:00,18
6633,6633,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 18:00,21
6634,6634,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 19:00,8.5
6635,6635,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 20:00,2
6636,6636,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 21:00,2
6637,6637,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 22:00,7.5
6638,6638,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,27-07-2023 23:00,12
6639,6639,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 00:00,19.5
6640,6640,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 01:00,4
6641,6641,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 02:00,2.5
6642,6642,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 03:00,9.5
6643,6643,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 04:00,6
6644,6644,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 05:00,12.5
6645,6645,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 06:00,6.5
6646,6646,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,28-07-2023 07:00,1
6647,6647,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 00:00,1
6648,6648,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 01:00,0.5
6649,6649,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 03:00,1
6650,6650,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 04:00,10
6651,6651,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 05:00,15
6652,6652,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 10:00,1.5
6653,6653,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 11:00,0.5
6654,6654,BILLE,CWC,12,Arunachal Pradesh,243,WEST SIANG,DARING,-,-,Brahmaputra,Brahmaputra,Siang,Siyum,-,Siyum,28.45861111,94.68416667,29-07-2023 12:00,1
6655,6655,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,12-01-2021 11:30,0.5
6656,6656,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-01-2021 02:00,2.5
6657,6657,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-01-2021 03:00,1
6658,6658,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-01-2021 07:30,2.5
6659,6659,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-01-2021 08:30,1
6660,6660,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-01-2021 23:00,1
6661,6661,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,20-01-2021 01:00,0.5
6662,6662,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,20-01-2021 06:30,0.5
6663,6663,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,17-02-2021 23:00,2
6664,6664,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,18-02-2021 04:30,2
6665,6665,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,18-02-2021 13:30,1
6666,6666,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,18-02-2021 17:30,0.5
6667,6667,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,18-02-2021 18:30,0.5
6668,6668,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,18-02-2021 19:30,0.5
6669,6669,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-02-2021 00:00,0.5
6670,6670,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-02-2021 01:00,0.5
6671,6671,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-02-2021 03:30,2
6672,6672,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-02-2021 05:30,0.5
6673,6673,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,19-02-2021 06:30,0.5
6674,6674,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,01-03-2021 17:00,1.5
6675,6675,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,01-03-2021 22:30,1.5
6676,6676,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,02-03-2021 03:00,1
6677,6677,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,02-03-2021 08:30,1
6678,6678,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,02-03-2021 13:00,0.5
6679,6679,Kibithu,CWC,12,Arunachal Pradesh,628,ANJAW,Hawai-Walong,-,-,Brahmaputra,Brahmaputra,Lohit,-,-,Lohit,28.25722222,97.02583333,02-03-2021 18:30,0.5
